Overall ID,Experiment ID,Location ID,Measurement ID,Experiment Condition,timestamp,time,IAQ,Temperature / C,Humidity / %,Compensated Gas / ppm,VOC / ppb,CO2 / ppm,Temperature (Weather),Humidity (Weather),Wind Speed (Weather),AQI (Pollution),CO Concentration,NO2 Concentration
2_1_1,2,1,1, Window Open,2024-12-03 22:39:37,,,,,,,,5.28,89,2.68,1,253.68,19.71
2_1_2,2,1,2, Window Open,2024-12-03 22:39:38,114062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_3,2,1,3, Window Open,2024-12-03 22:39:39,115062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_4,2,1,4, Window Open,2024-12-03 22:39:40,116063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_5,2,1,5, Window Open,2024-12-03 22:39:41,117063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_6,2,1,6, Window Open,2024-12-03 22:39:42,118063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_7,2,1,7, Window Open,2024-12-03 22:39:43,120064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_8,2,1,8, Window Open,2024-12-03 22:39:44,121064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_9,2,1,9, Window Open,2024-12-03 22:39:46,122065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_10,2,1,10, Window Open,2024-12-03 22:39:47,123065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_11,2,1,11, Window Open,2024-12-03 22:39:48,124065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_12,2,1,12, Window Open,2024-12-03 22:39:49,125065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_13,2,1,13, Window Open,2024-12-03 22:39:50,126066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_14,2,1,14, Window Open,2024-12-03 22:39:51,127066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_15,2,1,15, Window Open,2024-12-03 22:39:52,129067.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_16,2,1,16, Window Open,2024-12-03 22:39:53,130062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_17,2,1,17, Window Open,2024-12-03 22:39:55,131062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_18,2,1,18, Window Open,2024-12-03 22:39:56,132063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_19,2,1,19, Window Open,2024-12-03 22:39:57,133063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_20,2,1,20, Window Open,2024-12-03 22:39:58,134063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_21,2,1,21, Window Open,2024-12-03 22:39:59,135064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_22,2,1,22, Window Open,2024-12-03 22:40:00,136064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_23,2,1,23, Window Open,2024-12-03 22:40:01,138064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_24,2,1,24, Window Open,2024-12-03 22:40:02,139065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_25,2,1,25, Window Open,2024-12-03 22:40:04,140065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_26,2,1,26, Window Open,2024-12-03 22:40:05,141065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_27,2,1,27, Window Open,2024-12-03 22:40:06,142066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_28,2,1,28, Window Open,2024-12-03 22:40:07,143066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_29,2,1,29, Window Open,2024-12-03 22:40:08,144066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_30,2,1,30, Window Open,2024-12-03 22:40:09,145067.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_31,2,1,31, Window Open,2024-12-03 22:40:10,147062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_32,2,1,32, Window Open,2024-12-03 22:40:11,148063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_33,2,1,33, Window Open,2024-12-03 22:40:13,149063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_34,2,1,34, Window Open,2024-12-03 22:40:14,150063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_35,2,1,35, Window Open,2024-12-03 22:40:15,151064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_36,2,1,36, Window Open,2024-12-03 22:40:16,152064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_37,2,1,37, Window Open,2024-12-03 22:40:17,153064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_38,2,1,38, Window Open,2024-12-03 22:40:18,154064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_39,2,1,39, Window Open,2024-12-03 22:40:19,156065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_40,2,1,40, Window Open,2024-12-03 22:40:20,157065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_41,2,1,41, Window Open,2024-12-03 22:40:22,158066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_42,2,1,42, Window Open,2024-12-03 22:40:23,159066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_43,2,1,43, Window Open,2024-12-03 22:40:24,160066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_44,2,1,44, Window Open,2024-12-03 22:40:25,161067.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_45,2,1,45, Window Open,2024-12-03 22:40:26,162062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_46,2,1,46, Window Open,2024-12-03 22:40:27,163062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_47,2,1,47, Window Open,2024-12-03 22:40:28,165063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_48,2,1,48, Window Open,2024-12-03 22:40:29,166063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_49,2,1,49, Window Open,2024-12-03 22:40:31,167063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_50,2,1,50, Window Open,2024-12-03 22:40:32,168064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_51,2,1,51, Window Open,2024-12-03 22:40:33,169064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_52,2,1,52, Window Open,2024-12-03 22:40:34,170064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_53,2,1,53, Window Open,2024-12-03 22:40:35,171065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_54,2,1,54, Window Open,2024-12-03 22:40:36,172065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_55,2,1,55, Window Open,2024-12-03 22:40:37,174066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_56,2,1,56, Window Open,2024-12-03 22:40:38,175066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_57,2,1,57, Window Open,2024-12-03 22:40:40,176066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_58,2,1,58, Window Open,2024-12-03 22:40:41,177066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_59,2,1,59, Window Open,2024-12-03 22:40:42,178062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_60,2,1,60, Window Open,2024-12-03 22:40:43,179062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_61,2,1,61, Window Open,2024-12-03 22:40:44,180062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_62,2,1,62, Window Open,2024-12-03 22:40:45,181063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_63,2,1,63, Window Open,2024-12-03 22:40:46,183063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_64,2,1,64, Window Open,2024-12-03 22:40:47,184064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_65,2,1,65, Window Open,2024-12-03 22:40:48,185064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_66,2,1,66, Window Open,2024-12-03 22:40:50,186064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_67,2,1,67, Window Open,2024-12-03 22:40:51,187065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_68,2,1,68, Window Open,2024-12-03 22:40:52,188065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_69,2,1,69, Window Open,2024-12-03 22:40:53,189065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_70,2,1,70, Window Open,2024-12-03 22:40:54,190066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_71,2,1,71, Window Open,2024-12-03 22:40:55,192066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_72,2,1,72, Window Open,2024-12-03 22:40:56,193066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_73,2,1,73, Window Open,2024-12-03 22:40:58,194062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_74,2,1,74, Window Open,2024-12-03 22:40:59,195062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_75,2,1,75, Window Open,2024-12-03 22:41:00,196062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_76,2,1,76, Window Open,2024-12-03 22:41:01,197063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_77,2,1,77, Window Open,2024-12-03 22:41:02,198063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_78,2,1,78, Window Open,2024-12-03 22:41:03,200064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_79,2,1,79, Window Open,2024-12-03 22:41:05,201064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_80,2,1,80, Window Open,2024-12-03 22:41:06,202064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_81,2,1,81, Window Open,2024-12-03 22:41:07,203065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_82,2,1,82, Window Open,2024-12-03 22:41:08,204065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_83,2,1,83, Window Open,2024-12-03 22:41:09,206065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_84,2,1,84, Window Open,2024-12-03 22:41:10,207066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_85,2,1,85, Window Open,2024-12-03 22:41:12,208066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_86,2,1,86, Window Open,2024-12-03 22:41:13,209066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_87,2,1,87, Window Open,2024-12-03 22:41:14,210062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_88,2,1,88, Window Open,2024-12-03 22:41:15,211062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_89,2,1,89, Window Open,2024-12-03 22:41:16,212062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_90,2,1,90, Window Open,2024-12-03 22:41:17,213063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_91,2,1,91, Window Open,2024-12-03 22:41:18,215063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_92,2,1,92, Window Open,2024-12-03 22:41:19,216064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_93,2,1,93, Window Open,2024-12-03 22:41:21,217064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_94,2,1,94, Window Open,2024-12-03 22:41:22,218064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_95,2,1,95, Window Open,2024-12-03 22:41:23,219064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_96,2,1,96, Window Open,2024-12-03 22:41:24,220065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_97,2,1,97, Window Open,2024-12-03 22:41:25,221065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_98,2,1,98, Window Open,2024-12-03 22:41:26,223066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_99,2,1,99, Window Open,2024-12-03 22:41:27,224066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_100,2,1,100, Window Open,2024-12-03 22:41:28,225066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_101,2,1,101, Window Open,2024-12-03 22:41:30,226067.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_102,2,1,102, Window Open,2024-12-03 22:41:31,227062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_103,2,1,103, Window Open,2024-12-03 22:41:32,228062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_104,2,1,104, Window Open,2024-12-03 22:41:33,229063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_105,2,1,105, Window Open,2024-12-03 22:41:34,230063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_106,2,1,106, Window Open,2024-12-03 22:41:35,232064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_107,2,1,107, Window Open,2024-12-03 22:41:36,233064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_108,2,1,108, Window Open,2024-12-03 22:41:37,234064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_109,2,1,109, Window Open,2024-12-03 22:41:39,235065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_110,2,1,110, Window Open,2024-12-03 22:41:40,236065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_111,2,1,111, Window Open,2024-12-03 22:41:41,237065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_112,2,1,112, Window Open,2024-12-03 22:41:42,238065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_113,2,1,113, Window Open,2024-12-03 22:41:43,239066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_114,2,1,114, Window Open,2024-12-03 22:41:44,240066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_115,2,1,115, Window Open,2024-12-03 22:41:45,242062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_116,2,1,116, Window Open,2024-12-03 22:41:46,243062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_117,2,1,117, Window Open,2024-12-03 22:41:48,244062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_118,2,1,118, Window Open,2024-12-03 22:41:49,245063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_119,2,1,119, Window Open,2024-12-03 22:41:50,246063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_120,2,1,120, Window Open,2024-12-03 22:41:51,247063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_121,2,1,121, Window Open,2024-12-03 22:41:52,248064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_122,2,1,122, Window Open,2024-12-03 22:41:53,249064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_123,2,1,123, Window Open,2024-12-03 22:41:54,251064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_124,2,1,124, Window Open,2024-12-03 22:41:55,252065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_125,2,1,125, Window Open,2024-12-03 22:41:57,253065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_126,2,1,126, Window Open,2024-12-03 22:41:58,254065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_127,2,1,127, Window Open,2024-12-03 22:41:59,255066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_128,2,1,128, Window Open,2024-12-03 22:42:00,256066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_129,2,1,129, Window Open,2024-12-03 22:42:01,257066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_130,2,1,130, Window Open,2024-12-03 22:42:02,258067.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_131,2,1,131, Window Open,2024-12-03 22:42:03,260062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_132,2,1,132, Window Open,2024-12-03 22:42:04,261063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_133,2,1,133, Window Open,2024-12-03 22:42:05,262063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_134,2,1,134, Window Open,2024-12-03 22:42:07,263063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_135,2,1,135, Window Open,2024-12-03 22:42:08,264064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_136,2,1,136, Window Open,2024-12-03 22:42:09,265064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_137,2,1,137, Window Open,2024-12-03 22:42:10,266064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_138,2,1,138, Window Open,2024-12-03 22:42:11,267064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_139,2,1,139, Window Open,2024-12-03 22:42:12,269065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_140,2,1,140, Window Open,2024-12-03 22:42:13,270065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_141,2,1,141, Window Open,2024-12-03 22:42:14,271066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_142,2,1,142, Window Open,2024-12-03 22:42:16,272066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_143,2,1,143, Window Open,2024-12-03 22:42:17,273066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_144,2,1,144, Window Open,2024-12-03 22:42:18,274067.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_145,2,1,145, Window Open,2024-12-03 22:42:19,275062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_146,2,1,146, Window Open,2024-12-03 22:42:20,276062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_147,2,1,147, Window Open,2024-12-03 22:42:21,277063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_148,2,1,148, Window Open,2024-12-03 22:42:22,279063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_149,2,1,149, Window Open,2024-12-03 22:42:23,280063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_150,2,1,150, Window Open,2024-12-03 22:42:25,281064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_151,2,1,151, Window Open,2024-12-03 22:42:26,282064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_152,2,1,152, Window Open,2024-12-03 22:42:27,283064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_153,2,1,153, Window Open,2024-12-03 22:42:28,284065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_154,2,1,154, Window Open,2024-12-03 22:42:29,285065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_155,2,1,155, Window Open,2024-12-03 22:42:30,287066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_156,2,1,156, Window Open,2024-12-03 22:42:31,288066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_157,2,1,157, Window Open,2024-12-03 22:42:32,289066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_158,2,1,158, Window Open,2024-12-03 22:42:34,290067.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_159,2,1,159, Window Open,2024-12-03 22:42:35,291062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_160,2,1,160, Window Open,2024-12-03 22:42:36,292062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_161,2,1,161, Window Open,2024-12-03 22:42:37,293063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_162,2,1,162, Window Open,2024-12-03 22:42:38,294063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_163,2,1,163, Window Open,2024-12-03 22:42:39,295063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_164,2,1,164, Window Open,2024-12-03 22:42:40,297064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_165,2,1,165, Window Open,2024-12-03 22:42:41,298064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_166,2,1,166, Window Open,2024-12-03 22:42:43,299064.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_167,2,1,167, Window Open,2024-12-03 22:42:44,300065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_168,2,1,168, Window Open,2024-12-03 22:42:45,301065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_169,2,1,169, Window Open,2024-12-03 22:42:46,302065.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_170,2,1,170, Window Open,2024-12-03 22:42:47,303066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_171,2,1,171, Window Open,2024-12-03 22:42:48,304066.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_172,2,1,172, Window Open,2024-12-03 22:42:49,306067.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_173,2,1,173, Window Open,2024-12-03 22:42:50,307062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_174,2,1,174, Window Open,2024-12-03 22:42:51,308062.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
2_1_175,2,1,175, Window Open,2024-12-03 22:42:53,309063.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,89,2.68,1,253.68,19.71
