Overall ID,Experiment ID,Location ID,Measurement ID,Experiment Condition,timestamp,time,IAQ,Temperature / C,Humidity / %,Compensated Gas / ppm,VOC / ppb,CO2 / ppm,Temperature (Weather),Humidity (Weather),Wind Speed (Weather),AQI (Pollution),CO Concentration,NO2 Concentration
1_2_1,1,2,1,Window Closed,2024-11-27 22:44:31,,,,,,,,1.27,90,2.68,2,293.73,52.78
1_2_2,1,2,2,Window Closed,2024-11-27 22:44:32,16874.0,25.0,11.59,51.11,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_3,1,2,3,Window Closed,2024-11-27 22:44:33,17874.0,25.0,11.59,51.11,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_4,1,2,4,Window Closed,2024-11-27 22:44:34,18875.0,25.0,11.59,51.11,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_5,1,2,5,Window Closed,2024-11-27 22:44:36,19875.0,25.0,11.59,51.11,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_6,1,2,6,Window Closed,2024-11-27 22:44:37,20875.0,25.0,11.59,51.11,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_7,1,2,7,Window Closed,2024-11-27 22:44:38,21876.0,25.0,11.59,51.11,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_8,1,2,8,Window Closed,2024-11-27 22:44:39,23871.0,25.0,11.59,51.11,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_9,1,2,9,Window Closed,2024-11-27 22:44:40,24932.0,25.0,11.6,51.11,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_10,1,2,10,Window Closed,2024-11-27 22:44:41,25932.0,25.0,11.6,51.13,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_11,1,2,11,Window Closed,2024-11-27 22:44:42,26872.0,25.0,11.6,51.13,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_12,1,2,12,Window Closed,2024-11-27 22:44:43,27933.0,25.0,11.6,50.15,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_13,1,2,13,Window Closed,2024-11-27 22:44:45,28873.0,25.0,11.6,50.15,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_14,1,2,14,Window Closed,2024-11-27 22:44:46,29873.0,25.0,11.6,50.15,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_15,1,2,15,Window Closed,2024-11-27 22:44:47,31934.0,25.0,11.63,50.1,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_16,1,2,16,Window Closed,2024-11-27 22:44:48,32874.0,25.0,11.63,50.1,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_17,1,2,17,Window Closed,2024-11-27 22:44:49,33874.0,25.0,11.63,50.1,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_18,1,2,18,Window Closed,2024-11-27 22:44:50,34874.0,25.0,11.63,50.1,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_19,1,2,19,Window Closed,2024-11-27 22:44:52,35875.0,25.0,11.63,50.1,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_20,1,2,20,Window Closed,2024-11-27 22:44:53,36936.0,25.0,11.64,50.1,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_21,1,2,21,Window Closed,2024-11-27 22:44:54,37936.0,25.0,11.63,50.15,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_22,1,2,22,Window Closed,2024-11-27 22:44:55,39931.0,25.0,11.64,50.14,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_23,1,2,23,Window Closed,2024-11-27 22:44:56,40932.0,25.0,11.71,49.97,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_24,1,2,24,Window Closed,2024-11-27 22:44:57,41932.0,25.0,11.71,49.97,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_25,1,2,25,Window Closed,2024-11-27 22:44:58,42932.0,25.0,11.71,49.97,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_26,1,2,26,Window Closed,2024-11-27 22:45:00,43933.0,25.0,11.85,50.68,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_27,1,2,27,Window Closed,2024-11-27 22:45:01,44933.0,25.0,11.85,50.68,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_28,1,2,28,Window Closed,2024-11-27 22:45:02,45933.0,25.0,11.85,50.68,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_29,1,2,29,Window Closed,2024-11-27 22:45:03,47934.0,25.0,11.94,52.54,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_30,1,2,30,Window Closed,2024-11-27 22:45:04,48934.0,25.0,11.94,52.54,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_31,1,2,31,Window Closed,2024-11-27 22:45:05,49934.0,25.0,12.01,53.48,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_32,1,2,32,Window Closed,2024-11-27 22:45:06,50935.0,25.0,12.01,53.48,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_33,1,2,33,Window Closed,2024-11-27 22:45:08,51935.0,25.0,12.01,53.48,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_34,1,2,34,Window Closed,2024-11-27 22:45:09,52935.0,25.0,12.08,54.44,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_35,1,2,35,Window Closed,2024-11-27 22:45:10,52935.0,25.0,12.08,54.44,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_36,1,2,36,Window Closed,2024-11-27 22:45:11,54936.0,25.0,12.08,54.44,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_37,1,2,37,Window Closed,2024-11-27 22:45:12,55936.0,25.0,12.14,54.44,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_38,1,2,38,Window Closed,2024-11-27 22:45:13,56931.0,25.0,12.14,54.44,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_39,1,2,39,Window Closed,2024-11-27 22:45:14,56931.0,25.0,12.14,54.44,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_40,1,2,40,Window Closed,2024-11-27 22:45:16,56931.0,25.0,12.14,54.44,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_41,1,2,41,Window Closed,2024-11-27 22:45:17,60932.0,25.0,12.2,55.43,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_42,1,2,42,Window Closed,2024-11-27 22:45:18,60932.0,25.0,12.2,55.43,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_43,1,2,43,Window Closed,2024-11-27 22:45:19,62933.0,25.0,12.27,55.4,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_44,1,2,44,Window Closed,2024-11-27 22:45:20,63933.0,25.0,12.27,55.4,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_45,1,2,45,Window Closed,2024-11-27 22:45:21,65934.0,25.0,12.34,55.4,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_46,1,2,46,Window Closed,2024-11-27 22:45:22,65934.0,25.0,12.34,55.4,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_47,1,2,47,Window Closed,2024-11-27 22:45:24,67934.0,25.0,12.4,55.41,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_48,1,2,48,Window Closed,2024-11-27 22:45:25,68935.0,25.0,12.4,55.41,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_49,1,2,49,Window Closed,2024-11-27 22:45:26,69935.0,25.0,12.4,55.41,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_50,1,2,50,Window Closed,2024-11-27 22:45:27,70935.0,25.0,12.46,55.41,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_51,1,2,51,Window Closed,2024-11-27 22:45:28,72875.0,25.0,12.46,55.41,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_52,1,2,52,Window Closed,2024-11-27 22:45:29,73936.0,25.0,12.53,55.39,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_53,1,2,53,Window Closed,2024-11-27 22:45:30,74931.0,25.0,12.53,55.39,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_54,1,2,54,Window Closed,2024-11-27 22:45:32,75932.0,25.0,12.53,55.39,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_55,1,2,55,Window Closed,2024-11-27 22:45:33,76932.0,25.0,12.59,55.39,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_56,1,2,56,Window Closed,2024-11-27 22:45:34,77932.0,25.0,12.59,55.39,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_57,1,2,57,Window Closed,2024-11-27 22:45:35,78933.0,25.0,12.59,55.39,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_58,1,2,58,Window Closed,2024-11-27 22:45:36,80933.0,25.0,12.65,55.4,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_59,1,2,59,Window Closed,2024-11-27 22:45:37,81933.0,25.0,12.65,55.4,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_60,1,2,60,Window Closed,2024-11-27 22:45:38,82934.0,25.0,12.71,54.42,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_61,1,2,61,Window Closed,2024-11-27 22:45:40,82934.0,25.0,12.71,54.42,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_62,1,2,62,Window Closed,2024-11-27 22:45:41,84934.0,25.0,12.71,54.42,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_63,1,2,63,Window Closed,2024-11-27 22:45:42,86935.0,25.0,12.76,54.45,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_64,1,2,64,Window Closed,2024-11-27 22:45:43,87935.0,25.0,12.76,54.45,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_65,1,2,65,Window Closed,2024-11-27 22:45:44,88935.0,25.0,12.81,54.47,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_66,1,2,66,Window Closed,2024-11-27 22:45:45,89936.0,25.0,12.81,54.47,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_67,1,2,67,Window Closed,2024-11-27 22:45:47,90936.0,25.0,12.81,54.47,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_68,1,2,68,Window Closed,2024-11-27 22:45:48,91936.0,25.0,12.87,54.47,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_69,1,2,69,Window Closed,2024-11-27 22:45:49,92931.0,25.0,12.87,54.47,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_70,1,2,70,Window Closed,2024-11-27 22:45:50,93932.0,25.0,12.87,54.47,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_71,1,2,71,Window Closed,2024-11-27 22:45:51,95932.0,25.0,12.93,54.49,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_72,1,2,72,Window Closed,2024-11-27 22:45:52,96933.0,25.0,12.93,54.49,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_73,1,2,73,Window Closed,2024-11-27 22:45:53,97933.0,25.0,12.98,54.51,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_74,1,2,74,Window Closed,2024-11-27 22:45:55,98933.0,25.0,12.98,54.51,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_75,1,2,75,Window Closed,2024-11-27 22:45:56,99933.0,25.0,12.98,54.51,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_76,1,2,76,Window Closed,2024-11-27 22:45:57,100934.0,25.0,13.02,54.55,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_77,1,2,77,Window Closed,2024-11-27 22:45:58,101934.0,25.0,13.02,54.55,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_78,1,2,78,Window Closed,2024-11-27 22:45:59,103935.0,25.0,13.08,53.53,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_79,1,2,79,Window Closed,2024-11-27 22:46:00,104935.0,25.0,13.08,53.53,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_80,1,2,80,Window Closed,2024-11-27 22:46:01,105935.0,25.0,13.08,53.53,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_81,1,2,81,Window Closed,2024-11-27 22:46:03,106935.0,25.0,13.13,53.54,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_82,1,2,82,Window Closed,2024-11-27 22:46:04,107936.0,25.0,13.13,53.54,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_83,1,2,83,Window Closed,2024-11-27 22:46:05,108936.0,25.0,13.13,53.54,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_84,1,2,84,Window Closed,2024-11-27 22:46:06,109931.0,25.0,13.13,53.54,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_85,1,2,85,Window Closed,2024-11-27 22:46:07,111932.0,25.0,13.18,54.54,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_86,1,2,86,Window Closed,2024-11-27 22:46:08,112932.0,25.0,13.18,54.54,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_87,1,2,87,Window Closed,2024-11-27 22:46:09,113932.0,25.0,13.22,53.58,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_88,1,2,88,Window Closed,2024-11-27 22:46:11,114933.0,25.0,13.22,53.58,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_89,1,2,89,Window Closed,2024-11-27 22:46:12,115933.0,25.0,13.22,53.58,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_90,1,2,90,Window Closed,2024-11-27 22:46:13,116933.0,25.0,13.27,54.57,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_91,1,2,91,Window Closed,2024-11-27 22:46:14,117934.0,25.0,13.27,54.57,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_92,1,2,92,Window Closed,2024-11-27 22:46:15,119934.0,25.0,13.31,53.61,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_93,1,2,93,Window Closed,2024-11-27 22:46:16,119934.0,25.0,13.31,53.61,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_94,1,2,94,Window Closed,2024-11-27 22:46:17,121935.0,25.0,13.31,53.61,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_95,1,2,95,Window Closed,2024-11-27 22:46:19,122935.0,25.0,13.36,53.63,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_96,1,2,96,Window Closed,2024-11-27 22:46:20,123935.0,25.0,13.36,53.63,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_97,1,2,97,Window Closed,2024-11-27 22:46:21,124936.0,25.0,13.36,53.63,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_98,1,2,98,Window Closed,2024-11-27 22:46:22,125936.0,25.0,13.4,53.62,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_99,1,2,99,Window Closed,2024-11-27 22:46:23,126936.0,25.0,13.4,53.62,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_100,1,2,100,Window Closed,2024-11-27 22:46:24,128932.0,25.0,13.45,53.64,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_101,1,2,101,Window Closed,2024-11-27 22:46:25,129932.0,25.0,13.45,53.64,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_102,1,2,102,Window Closed,2024-11-27 22:46:27,130932.0,25.0,13.45,53.64,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_103,1,2,103,Window Closed,2024-11-27 22:46:28,131933.0,25.0,13.5,52.63,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_104,1,2,104,Window Closed,2024-11-27 22:46:29,132933.0,25.0,13.5,52.63,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_105,1,2,105,Window Closed,2024-11-27 22:46:30,134934.0,25.0,13.54,52.65,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_106,1,2,106,Window Closed,2024-11-27 22:46:31,135934.0,25.0,13.54,52.65,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_107,1,2,107,Window Closed,2024-11-27 22:46:32,136934.0,25.0,13.54,52.65,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_108,1,2,108,Window Closed,2024-11-27 22:46:34,136934.0,25.0,13.54,52.65,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_109,1,2,109,Window Closed,2024-11-27 22:46:35,136934.0,25.0,13.54,52.65,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_110,1,2,110,Window Closed,2024-11-27 22:46:36,136934.0,25.0,13.54,52.65,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_111,1,2,111,Window Closed,2024-11-27 22:46:37,139935.0,25.0,13.57,52.69,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_112,1,2,112,Window Closed,2024-11-27 22:46:38,141875.0,25.0,13.61,52.69,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_113,1,2,113,Window Closed,2024-11-27 22:46:39,142936.0,25.0,13.61,52.69,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_114,1,2,114,Window Closed,2024-11-27 22:46:40,142936.0,25.0,13.61,52.69,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_115,1,2,115,Window Closed,2024-11-27 22:46:42,145932.0,25.0,13.65,52.7,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_116,1,2,116,Window Closed,2024-11-27 22:46:43,146932.0,25.0,13.69,52.7,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_117,1,2,117,Window Closed,2024-11-27 22:46:44,147932.0,25.0,13.69,52.7,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_118,1,2,118,Window Closed,2024-11-27 22:46:45,148933.0,25.0,13.69,52.7,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_119,1,2,119,Window Closed,2024-11-27 22:46:46,149933.0,25.0,13.73,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_120,1,2,120,Window Closed,2024-11-27 22:46:47,149933.0,25.0,13.73,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_121,1,2,121,Window Closed,2024-11-27 22:46:48,149933.0,25.0,13.73,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_122,1,2,122,Window Closed,2024-11-27 22:46:50,149933.0,25.0,13.73,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_123,1,2,123,Window Closed,2024-11-27 22:46:51,149933.0,25.0,13.73,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_124,1,2,124,Window Closed,2024-11-27 22:46:52,152934.0,25.0,13.77,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_125,1,2,125,Window Closed,2024-11-27 22:46:53,156935.0,25.0,13.81,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_126,1,2,126,Window Closed,2024-11-27 22:46:54,157935.0,25.0,13.81,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_127,1,2,127,Window Closed,2024-11-27 22:46:55,158935.0,25.0,13.85,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_128,1,2,128,Window Closed,2024-11-27 22:46:56,160936.0,25.0,13.85,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_129,1,2,129,Window Closed,2024-11-27 22:46:58,160936.0,25.0,13.85,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_130,1,2,130,Window Closed,2024-11-27 22:46:59,160936.0,25.0,13.85,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_131,1,2,131,Window Closed,2024-11-27 22:47:00,160936.0,25.0,13.85,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_132,1,2,132,Window Closed,2024-11-27 22:47:02,160936.0,25.0,13.85,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_133,1,2,133,Window Closed,2024-11-27 22:47:03,160936.0,25.0,13.85,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_134,1,2,134,Window Closed,2024-11-27 22:47:04,160936.0,25.0,13.85,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_135,1,2,135,Window Closed,2024-11-27 22:47:05,160936.0,25.0,13.85,51.71,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_136,1,2,136,Window Closed,2024-11-27 22:47:07,163932.0,25.0,13.89,51.72,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_137,1,2,137,Window Closed,2024-11-27 22:47:08,163932.0,25.0,13.89,51.72,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_138,1,2,138,Window Closed,2024-11-27 22:47:09,170934.0,25.0,14.01,50.74,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_139,1,2,139,Window Closed,2024-11-27 22:47:10,170934.0,25.0,14.01,50.74,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_140,1,2,140,Window Closed,2024-11-27 22:47:11,170934.0,25.0,14.01,50.74,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_141,1,2,141,Window Closed,2024-11-27 22:47:12,173935.0,25.0,14.05,50.74,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_142,1,2,142,Window Closed,2024-11-27 22:47:14,176936.0,25.0,14.08,50.76,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_143,1,2,143,Window Closed,2024-11-27 22:47:15,178936.0,25.0,14.08,50.76,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_144,1,2,144,Window Closed,2024-11-27 22:47:16,179931.0,25.0,14.12,50.75,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_145,1,2,145,Window Closed,2024-11-27 22:47:17,180932.0,25.0,14.12,50.75,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_146,1,2,146,Window Closed,2024-11-27 22:47:18,181932.0,25.0,14.12,50.75,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_147,1,2,147,Window Closed,2024-11-27 22:47:19,181932.0,25.0,14.12,50.75,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_148,1,2,148,Window Closed,2024-11-27 22:47:20,182932.0,25.0,14.15,50.77,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_149,1,2,149,Window Closed,2024-11-27 22:47:22,182932.0,25.0,14.15,50.77,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_150,1,2,150,Window Closed,2024-11-27 22:47:23,184933.0,25.0,14.15,50.77,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_151,1,2,151,Window Closed,2024-11-27 22:47:24,187934.0,25.0,14.19,50.76,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_152,1,2,152,Window Closed,2024-11-27 22:47:25,188934.0,25.0,14.22,50.78,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_153,1,2,153,Window Closed,2024-11-27 22:47:26,189934.0,25.0,14.22,50.78,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_154,1,2,154,Window Closed,2024-11-27 22:47:27,190935.0,25.0,14.22,50.78,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_155,1,2,155,Window Closed,2024-11-27 22:47:28,190935.0,25.0,14.22,50.78,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_156,1,2,156,Window Closed,2024-11-27 22:47:30,190935.0,25.0,14.22,50.78,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_157,1,2,157,Window Closed,2024-11-27 22:47:31,191935.0,25.0,14.26,50.77,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_158,1,2,158,Window Closed,2024-11-27 22:47:32,191935.0,25.0,14.26,50.77,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_159,1,2,159,Window Closed,2024-11-27 22:47:33,191935.0,25.0,14.26,50.77,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_160,1,2,160,Window Closed,2024-11-27 22:47:34,191935.0,25.0,14.26,50.77,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_161,1,2,161,Window Closed,2024-11-27 22:47:35,191935.0,25.0,14.26,50.77,5.0,0.49,500.0,1.27,90,2.68,2,293.73,52.78
1_2_162,1,2,162,Window Closed,2024-11-27 22:47:36,191935.0,25.0,14.26,50.77,5.0,0.49,500.0,1.27,90,2.24,2,293.73,52.78
1_2_163,1,2,163,Window Closed,2024-11-27 22:47:38,194936.0,25.0,14.29,50.79,5.0,0.49,500.0,1.27,90,2.24,2,293.73,52.78
1_2_164,1,2,164,Window Closed,2024-11-27 22:47:39,194936.0,25.0,14.29,50.79,5.0,0.49,500.0,1.27,90,2.24,2,293.73,52.78
1_2_165,1,2,165,Window Closed,2024-11-27 22:47:40,201933.0,25.0,14.36,50.78,5.0,0.49,500.0,1.27,90,2.24,2,293.73,52.78
1_2_166,1,2,166,Window Closed,2024-11-27 22:47:41,204934.0,25.0,14.4,49.8,5.0,0.49,500.0,1.27,90,2.24,2,293.73,52.78
1_2_167,1,2,167,Window Closed,2024-11-27 22:47:42,205934.0,25.0,14.4,49.8,5.0,0.49,500.0,1.27,90,2.24,2,293.73,52.78
1_2_168,1,2,168,Window Closed,2024-11-27 22:47:43,205934.0,25.0,14.4,49.8,5.0,0.49,500.0,1.27,90,2.24,2,293.73,52.78
1_2_169,1,2,169,Window Closed,2024-11-27 22:47:44,208874.0,25.0,14.44,49.79,5.0,0.49,500.0,1.27,90,2.24,2,293.73,52.78
1_2_170,1,2,170,Window Closed,2024-11-27 22:47:45,208874.0,25.0,14.44,49.79,5.0,0.49,500.0,1.27,90,2.24,2,293.73,52.78
1_2_171,1,2,171,Window Closed,2024-11-27 22:47:47,209935.0,25.0,14.47,49.8,5.0,0.49,500.0,1.27,90,2.24,2,293.73,52.78
1_2_172,1,2,172,Window Closed,2024-11-27 22:47:48,210935.0,25.0,14.47,49.8,5.0,0.49,500.0,1.27,90,2.24,2,293.73,52.78
1_2_173,1,2,173,Window Closed,2024-11-27 22:47:49,211936.0,25.0,14.47,49.8,5.0,0.49,500.0,1.27,90,2.24,2,293.73,52.78
