Overall ID,Experiment ID,Location ID,Measurement ID,Experiment Condition,timestamp,time,IAQ,Temperature / C,Humidity / %,Compensated Gas / ppm,VOC / ppb,CO2 / ppm,Temperature (Weather),Humidity (Weather),Wind Speed (Weather),AQI (Pollution),CO Concentration,NO2 Concentration
2_2_51,2,2,51,Window Open,2024-12-03 22:43:39,117936.0,25.0,18.52,62.04,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_52,2,2,52,Window Open,2024-12-03 22:43:40,118876.0,25.0,18.52,62.04,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_53,2,2,53,Window Open,2024-12-03 22:43:41,119877.0,25.0,18.52,62.04,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_54,2,2,54,Window Open,2024-12-03 22:43:42,120937.0,25.0,18.53,62.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_55,2,2,55,Window Open,2024-12-03 22:43:43,121877.0,25.0,18.53,62.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_56,2,2,56,Window Open,2024-12-03 22:43:44,122877.0,25.0,18.53,62.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_57,2,2,57,Window Open,2024-12-03 22:43:46,124878.0,25.0,18.55,62.03,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_58,2,2,58,Window Open,2024-12-03 22:43:47,125878.0,25.0,18.55,62.03,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_59,2,2,59,Window Open,2024-12-03 22:43:48,126939.0,25.0,18.56,62.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_60,2,2,60,Window Open,2024-12-03 22:43:49,127934.0,25.0,18.56,62.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_61,2,2,61,Window Open,2024-12-03 22:43:50,128935.0,25.0,18.56,62.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_62,2,2,62,Window Open,2024-12-03 22:43:51,129874.0,25.0,18.56,62.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_63,2,2,63,Window Open,2024-12-03 22:43:52,130875.0,25.0,18.56,62.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_64,2,2,64,Window Open,2024-12-03 22:43:53,131875.0,25.0,18.56,62.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_65,2,2,65,Window Open,2024-12-03 22:43:55,133936.0,25.0,18.58,61.07,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_66,2,2,66,Window Open,2024-12-03 22:43:56,134876.0,25.0,18.58,61.07,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_67,2,2,67,Window Open,2024-12-03 22:43:57,135937.0,25.0,18.6,61.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_68,2,2,68,Window Open,2024-12-03 22:43:58,136877.0,25.0,18.6,61.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_69,2,2,69,Window Open,2024-12-03 22:43:59,137937.0,25.0,18.6,61.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_70,2,2,70,Window Open,2024-12-03 22:44:00,138877.0,25.0,18.6,61.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_71,2,2,71,Window Open,2024-12-03 22:44:01,139877.0,25.0,18.6,61.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_72,2,2,72,Window Open,2024-12-03 22:44:02,140938.0,25.0,18.61,61.06,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_73,2,2,73,Window Open,2024-12-03 22:44:04,142939.0,25.0,18.62,61.07,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_74,2,2,74,Window Open,2024-12-03 22:44:05,143879.0,25.0,18.62,61.07,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_75,2,2,75,Window Open,2024-12-03 22:44:06,144935.0,25.0,18.64,61.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_76,2,2,76,Window Open,2024-12-03 22:44:07,145935.0,25.0,18.64,61.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_77,2,2,77,Window Open,2024-12-03 22:44:08,146874.0,25.0,18.64,61.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_78,2,2,78,Window Open,2024-12-03 22:44:09,147935.0,25.0,18.66,61.03,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_79,2,2,79,Window Open,2024-12-03 22:44:10,148875.0,25.0,18.66,61.03,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_80,2,2,80,Window Open,2024-12-03 22:44:11,149936.0,25.0,18.66,61.03,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_81,2,2,81,Window Open,2024-12-03 22:44:13,151876.0,25.0,18.66,61.03,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_82,2,2,82,Window Open,2024-12-03 22:44:14,152937.0,25.0,18.67,61.04,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_83,2,2,83,Window Open,2024-12-03 22:44:15,153937.0,25.0,18.69,61.03,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_84,2,2,84,Window Open,2024-12-03 22:44:16,154877.0,25.0,18.69,61.03,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_85,2,2,85,Window Open,2024-12-03 22:44:17,155877.0,25.0,18.69,61.03,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_86,2,2,86,Window Open,2024-12-03 22:44:18,156877.0,25.0,18.69,61.03,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_87,2,2,87,Window Open,2024-12-03 22:44:19,157938.0,25.0,18.69,61.07,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_88,2,2,88,Window Open,2024-12-03 22:44:20,158938.0,25.0,18.69,61.07,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_89,2,2,89,Window Open,2024-12-03 22:44:22,158938.0,25.0,18.69,61.07,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_90,2,2,90,Window Open,2024-12-03 22:44:23,161874.0,25.0,18.72,61.02,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_91,2,2,91,Window Open,2024-12-03 22:44:24,162935.0,25.0,18.73,61.04,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_92,2,2,92,Window Open,2024-12-03 22:44:25,163874.0,25.0,18.73,61.04,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_93,2,2,93,Window Open,2024-12-03 22:44:26,164935.0,25.0,18.73,61.04,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_94,2,2,94,Window Open,2024-12-03 22:44:27,165875.0,25.0,18.73,61.04,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_95,2,2,95,Window Open,2024-12-03 22:44:28,166936.0,25.0,18.74,61.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_96,2,2,96,Window Open,2024-12-03 22:44:29,167936.0,25.0,18.74,61.05,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_97,2,2,97,Window Open,2024-12-03 22:44:31,169937.0,25.0,18.76,61.03,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_98,2,2,98,Window Open,2024-12-03 22:44:32,170937.0,25.0,18.76,61.03,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_99,2,2,99,Window Open,2024-12-03 22:44:33,171877.0,25.0,18.76,61.03,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_100,2,2,100,Window Open,2024-12-03 22:44:34,172877.0,25.0,18.76,61.03,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_101,2,2,101,Window Open,2024-12-03 22:44:35,173938.0,25.0,18.78,61.02,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_102,2,2,102,Window Open,2024-12-03 22:44:36,174878.0,25.0,18.78,61.02,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_103,2,2,103,Window Open,2024-12-03 22:44:37,174878.0,25.0,18.78,61.02,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_104,2,2,104,Window Open,2024-12-03 22:44:38,176878.0,25.0,18.79,61.04,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_105,2,2,105,Window Open,2024-12-03 22:44:40,178874.0,25.0,18.81,61.02,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_106,2,2,106,Window Open,2024-12-03 22:44:41,179874.0,25.0,18.81,61.02,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_107,2,2,107,Window Open,2024-12-03 22:44:42,180935.0,25.0,18.81,61.02,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_108,2,2,108,Window Open,2024-12-03 22:44:43,181875.0,25.0,18.81,61.02,5.0,0.49,500.0,5.28,89,2.68,1,253.68,19.71
2_2_109,2,2,109,Window Open,2024-12-03 22:44:44,182936.0,25.0,18.82,61.04,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_110,2,2,110,Window Open,2024-12-03 22:44:45,183936.0,25.0,18.82,61.04,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_111,2,2,111,Window Open,2024-12-03 22:44:46,184876.0,25.0,18.82,61.04,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_112,2,2,112,Window Open,2024-12-03 22:44:47,185876.0,25.0,18.82,61.04,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_113,2,2,113,Window Open,2024-12-03 22:44:49,187877.0,25.0,18.84,61.02,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_114,2,2,114,Window Open,2024-12-03 22:44:50,188937.0,25.0,18.85,61.04,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_115,2,2,115,Window Open,2024-12-03 22:44:51,189877.0,25.0,18.85,61.04,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_116,2,2,116,Window Open,2024-12-03 22:44:52,190948.0,25.0,18.86,61.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_117,2,2,117,Window Open,2024-12-03 22:44:53,191878.0,25.0,18.86,61.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_118,2,2,118,Window Open,2024-12-03 22:44:54,192939.0,25.0,18.86,61.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_119,2,2,119,Window Open,2024-12-03 22:44:55,193939.0,25.0,18.88,60.03,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_120,2,2,120,Window Open,2024-12-03 22:44:56,194879.0,25.0,18.88,60.03,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_121,2,2,121,Window Open,2024-12-03 22:44:58,196874.0,25.0,18.88,60.03,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_122,2,2,122,Window Open,2024-12-03 22:44:59,197935.0,25.0,18.89,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_123,2,2,123,Window Open,2024-12-03 22:45:00,198935.0,25.0,18.89,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_124,2,2,124,Window Open,2024-12-03 22:45:01,199875.0,25.0,18.89,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_125,2,2,125,Window Open,2024-12-03 22:45:02,200936.0,25.0,18.91,60.03,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_126,2,2,126,Window Open,2024-12-03 22:45:03,201876.0,25.0,18.91,60.03,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_127,2,2,127,Window Open,2024-12-03 22:45:04,202876.0,25.0,18.91,60.03,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_128,2,2,128,Window Open,2024-12-03 22:45:05,203937.0,25.0,18.92,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_129,2,2,129,Window Open,2024-12-03 22:45:07,205937.0,25.0,18.93,60.06,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_130,2,2,130,Window Open,2024-12-03 22:45:08,206877.0,25.0,18.93,60.06,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_131,2,2,131,Window Open,2024-12-03 22:45:09,207938.0,25.0,18.93,60.06,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_132,2,2,132,Window Open,2024-12-03 22:45:10,208938.0,25.0,18.95,60.04,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_133,2,2,133,Window Open,2024-12-03 22:45:11,209878.0,25.0,18.95,60.04,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_134,2,2,134,Window Open,2024-12-03 22:45:12,210939.0,25.0,18.95,60.04,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_135,2,2,135,Window Open,2024-12-03 22:45:13,211879.0,25.0,18.95,60.04,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_136,2,2,136,Window Open,2024-12-03 22:45:14,212934.0,25.0,18.97,60.02,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_137,2,2,137,Window Open,2024-12-03 22:45:16,214874.0,25.0,18.97,60.02,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_138,2,2,138,Window Open,2024-12-03 22:45:17,215875.0,25.0,18.97,60.02,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_139,2,2,139,Window Open,2024-12-03 22:45:18,216936.0,25.0,18.99,60.04,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_140,2,2,140,Window Open,2024-12-03 22:45:19,217936.0,25.0,18.99,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_141,2,2,141,Window Open,2024-12-03 22:45:20,218876.0,25.0,18.99,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_142,2,2,142,Window Open,2024-12-03 22:45:21,219936.0,25.0,18.99,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_143,2,2,143,Window Open,2024-12-03 22:45:22,220876.0,25.0,18.99,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_144,2,2,144,Window Open,2024-12-03 22:45:23,222877.0,25.0,19.01,60.03,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_145,2,2,145,Window Open,2024-12-03 22:45:25,223877.0,25.0,19.01,60.03,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_146,2,2,146,Window Open,2024-12-03 22:45:26,224938.0,25.0,19.03,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_147,2,2,147,Window Open,2024-12-03 22:45:27,225878.0,25.0,19.03,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_148,2,2,148,Window Open,2024-12-03 22:45:28,226878.0,25.0,19.03,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_149,2,2,149,Window Open,2024-12-03 22:45:29,227939.0,25.0,19.04,60.06,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_150,2,2,150,Window Open,2024-12-03 22:45:30,228879.0,25.0,19.04,60.06,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_151,2,2,151,Window Open,2024-12-03 22:45:31,229934.0,25.0,19.05,60.07,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_152,2,2,152,Window Open,2024-12-03 22:45:32,230935.0,25.0,19.05,60.07,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_153,2,2,153,Window Open,2024-12-03 22:45:34,232935.0,25.0,19.07,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_154,2,2,154,Window Open,2024-12-03 22:45:35,233875.0,25.0,19.07,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_155,2,2,155,Window Open,2024-12-03 22:45:36,234936.0,25.0,19.07,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_156,2,2,156,Window Open,2024-12-03 22:45:37,235876.0,25.0,19.07,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_157,2,2,157,Window Open,2024-12-03 22:45:38,236937.0,25.0,19.09,60.03,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_158,2,2,158,Window Open,2024-12-03 22:45:39,237937.0,25.0,19.09,60.03,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_159,2,2,159,Window Open,2024-12-03 22:45:40,238877.0,25.0,19.09,60.03,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_160,2,2,160,Window Open,2024-12-03 22:45:41,239877.0,25.0,19.09,60.03,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_161,2,2,161,Window Open,2024-12-03 22:45:43,241938.0,25.0,19.11,60.02,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_162,2,2,162,Window Open,2024-12-03 22:45:44,242878.0,25.0,19.11,60.02,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_163,2,2,163,Window Open,2024-12-03 22:45:45,243939.0,25.0,19.11,60.06,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_164,2,2,164,Window Open,2024-12-03 22:45:46,244878.0,25.0,19.11,60.06,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_165,2,2,165,Window Open,2024-12-03 22:45:47,245939.0,25.0,19.13,60.04,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_166,2,2,166,Window Open,2024-12-03 22:45:48,246874.0,25.0,19.13,60.04,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_167,2,2,167,Window Open,2024-12-03 22:45:49,247935.0,25.0,19.14,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_168,2,2,168,Window Open,2024-12-03 22:45:50,248874.0,25.0,19.14,60.05,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_169,2,2,169,Window Open,2024-12-03 22:45:52,250936.0,25.0,19.15,60.07,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_170,2,2,170,Window Open,2024-12-03 22:45:53,251936.0,25.0,19.15,60.07,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_171,2,2,171,Window Open,2024-12-03 22:45:54,252876.0,25.0,19.15,60.07,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_172,2,2,172,Window Open,2024-12-03 22:45:55,253876.0,25.0,19.15,60.07,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
2_2_173,2,2,173,Window Open,2024-12-03 22:45:56,254937.0,25.0,19.17,60.04,5.0,0.49,500.0,5.06,90,2.68,1,253.68,19.71
