Overall ID,Experiment ID,Location ID,Measurement ID,Experiment Condition,timestamp,time,IAQ,Temperature / C,Humidity / %,Compensated Gas / ppm,VOC / ppb,CO2 / ppm,Temperature (Weather),Humidity (Weather),Wind Speed (Weather),AQI (Pollution),CO Concentration,NO2 Concentration
1_1_33,1,1,33,Window Closed,2024-11-27 22:35:04,51088.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_34,1,1,34,Window Closed,2024-11-27 22:35:05,52088.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_35,1,1,35,Window Closed,2024-11-27 22:35:06,53149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_36,1,1,36,Window Closed,2024-11-27 22:35:07,54089.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_37,1,1,37,Window Closed,2024-11-27 22:35:08,55084.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_38,1,1,38,Window Closed,2024-11-27 22:35:09,57084.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_39,1,1,39,Window Closed,2024-11-27 22:35:11,58085.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_40,1,1,40,Window Closed,2024-11-27 22:35:12,59085.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_41,1,1,41,Window Closed,2024-11-27 22:35:13,59085.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_42,1,1,42,Window Closed,2024-11-27 22:35:14,59085.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_43,1,1,43,Window Closed,2024-11-27 22:35:15,59085.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_44,1,1,44,Window Closed,2024-11-27 22:35:16,59085.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_45,1,1,45,Window Closed,2024-11-27 22:35:18,59085.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_46,1,1,46,Window Closed,2024-11-27 22:35:19,59085.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_47,1,1,47,Window Closed,2024-11-27 22:35:20,59085.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_48,1,1,48,Window Closed,2024-11-27 22:35:21,59085.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_49,1,1,49,Window Closed,2024-11-27 22:35:22,59085.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_50,1,1,50,Window Closed,2024-11-27 22:35:23,59085.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_51,1,1,51,Window Closed,2024-11-27 22:35:24,59085.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_52,1,1,52,Window Closed,2024-11-27 22:35:26,59085.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_53,1,1,53,Window Closed,2024-11-27 22:35:27,59085.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_54,1,1,54,Window Closed,2024-11-27 22:35:28,6101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_55,1,1,55,Window Closed,2024-11-27 22:35:29,7101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_56,1,1,56,Window Closed,2024-11-27 22:35:30,7101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_57,1,1,57,Window Closed,2024-11-27 22:35:32,7101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_58,1,1,58,Window Closed,2024-11-27 22:35:33,7101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_59,1,1,59,Window Closed,2024-11-27 22:35:34,7101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_60,1,1,60,Window Closed,2024-11-27 22:35:35,7101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_61,1,1,61,Window Closed,2024-11-27 22:35:36,7101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_62,1,1,62,Window Closed,2024-11-27 22:35:37,7101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_63,1,1,63,Window Closed,2024-11-27 22:35:39,7101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_64,1,1,64,Window Closed,2024-11-27 22:35:40,7101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_65,1,1,65,Window Closed,2024-11-27 22:35:41,7194.0,25.0,12.75,49.06,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_66,1,1,66,Window Closed,2024-11-27 22:35:42,8059.0,25.0,12.75,49.06,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_67,1,1,67,Window Closed,2024-11-27 22:35:43,9059.0,25.0,12.75,49.06,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_68,1,1,68,Window Closed,2024-11-27 22:35:45,10121.0,25.0,12.75,49.06,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_69,1,1,69,Window Closed,2024-11-27 22:35:46,11121.0,25.0,12.77,49.04,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_70,1,1,70,Window Closed,2024-11-27 22:35:47,13122.0,25.0,12.77,49.04,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_71,1,1,71,Window Closed,2024-11-27 22:35:48,14062.0,25.0,12.77,49.04,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_72,1,1,72,Window Closed,2024-11-27 22:35:49,15058.0,25.0,12.77,49.04,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_73,1,1,73,Window Closed,2024-11-27 22:35:50,16119.0,25.0,12.8,48.0,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_74,1,1,74,Window Closed,2024-11-27 22:35:51,17059.0,25.0,12.8,48.0,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_75,1,1,75,Window Closed,2024-11-27 22:35:53,18060.0,25.0,12.8,48.0,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_76,1,1,76,Window Closed,2024-11-27 22:35:54,20122.0,25.0,12.81,48.02,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_77,1,1,77,Window Closed,2024-11-27 22:35:55,21123.0,25.0,12.81,47.06,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_78,1,1,78,Window Closed,2024-11-27 22:35:56,22118.0,25.0,12.81,47.06,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_79,1,1,79,Window Closed,2024-11-27 22:35:57,23119.0,25.0,12.84,47.01,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_80,1,1,80,Window Closed,2024-11-27 22:35:58,24059.0,25.0,12.84,47.01,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_81,1,1,81,Window Closed,2024-11-27 22:36:00,25060.0,25.0,12.84,47.01,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_82,1,1,82,Window Closed,2024-11-27 22:36:01,26121.0,25.0,12.85,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_83,1,1,83,Window Closed,2024-11-27 22:36:02,26121.0,25.0,12.85,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_84,1,1,84,Window Closed,2024-11-27 22:36:03,26121.0,25.0,12.85,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_85,1,1,85,Window Closed,2024-11-27 22:36:04,26121.0,25.0,12.85,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_86,1,1,86,Window Closed,2024-11-27 22:36:05,26121.0,25.0,12.85,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_87,1,1,87,Window Closed,2024-11-27 22:36:07,26121.0,25.0,12.85,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_88,1,1,88,Window Closed,2024-11-27 22:36:08,26121.0,25.0,12.85,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_89,1,1,89,Window Closed,2024-11-27 22:36:09,26121.0,25.0,12.85,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_90,1,1,90,Window Closed,2024-11-27 22:36:10,26121.0,25.0,12.85,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_91,1,1,91,Window Closed,2024-11-27 22:36:11,26121.0,25.0,12.85,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_92,1,1,92,Window Closed,2024-11-27 22:36:12,26121.0,25.0,12.85,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_93,1,1,93,Window Closed,2024-11-27 22:36:14,26121.0,25.0,12.85,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_94,1,1,94,Window Closed,2024-11-27 22:36:15,26121.0,25.0,12.85,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_95,1,1,95,Window Closed,2024-11-27 22:36:16,26121.0,25.0,12.85,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_96,1,1,96,Window Closed,2024-11-27 22:36:17,26121.0,25.0,12.85,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_97,1,1,97,Window Closed,2024-11-27 22:36:18,6599.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_98,1,1,98,Window Closed,2024-11-27 22:36:19,7594.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_99,1,1,99,Window Closed,2024-11-27 22:36:21,8585.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_100,1,1,100,Window Closed,2024-11-27 22:36:22,10585.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,90,2.68,2,293.73,52.78
1_1_101,1,1,101,Window Closed,2024-11-27 22:36:23,11586.0,25.0,12.87,50.0,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_102,1,1,102,Window Closed,2024-11-27 22:36:24,12586.0,25.0,12.87,50.0,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_103,1,1,103,Window Closed,2024-11-27 22:36:25,13596.0,25.0,12.87,50.0,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_104,1,1,104,Window Closed,2024-11-27 22:36:27,14586.0,25.0,12.86,49.05,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_105,1,1,105,Window Closed,2024-11-27 22:36:28,15587.0,25.0,12.86,49.05,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_106,1,1,106,Window Closed,2024-11-27 22:36:29,17587.0,25.0,12.89,49.01,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_107,1,1,107,Window Closed,2024-11-27 22:36:30,18598.0,25.0,12.89,49.01,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_108,1,1,108,Window Closed,2024-11-27 22:36:31,19588.0,25.0,12.89,49.01,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_109,1,1,109,Window Closed,2024-11-27 22:36:32,20588.0,25.0,12.9,48.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_110,1,1,110,Window Closed,2024-11-27 22:36:33,21588.0,25.0,12.9,48.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_111,1,1,111,Window Closed,2024-11-27 22:36:35,23589.0,25.0,12.93,47.99,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_112,1,1,112,Window Closed,2024-11-27 22:36:36,24524.0,25.0,12.93,47.99,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_113,1,1,113,Window Closed,2024-11-27 22:36:37,25524.0,25.0,12.93,47.99,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_114,1,1,114,Window Closed,2024-11-27 22:36:38,26585.0,25.0,12.94,48.01,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_115,1,1,115,Window Closed,2024-11-27 22:36:39,27525.0,25.0,12.94,48.01,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_116,1,1,116,Window Closed,2024-11-27 22:36:40,28585.0,25.0,12.94,48.01,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_117,1,1,117,Window Closed,2024-11-27 22:36:42,30526.0,25.0,12.94,48.01,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_118,1,1,118,Window Closed,2024-11-27 22:36:43,31526.0,25.0,12.94,48.01,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_119,1,1,119,Window Closed,2024-11-27 22:36:44,32526.0,25.0,12.94,48.01,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_120,1,1,120,Window Closed,2024-11-27 22:36:45,33587.0,25.0,12.96,48.0,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_121,1,1,121,Window Closed,2024-11-27 22:36:46,34597.0,25.0,12.96,48.04,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_122,1,1,122,Window Closed,2024-11-27 22:36:47,35527.0,25.0,12.96,48.04,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_123,1,1,123,Window Closed,2024-11-27 22:36:49,36527.0,25.0,12.96,48.04,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_124,1,1,124,Window Closed,2024-11-27 22:36:50,38528.0,25.0,12.98,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_125,1,1,125,Window Closed,2024-11-27 22:36:51,39528.0,25.0,12.98,47.03,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_126,1,1,126,Window Closed,2024-11-27 22:36:52,40589.0,25.0,12.99,47.04,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_127,1,1,127,Window Closed,2024-11-27 22:36:53,41584.0,25.0,13.0,47.05,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_128,1,1,128,Window Closed,2024-11-27 22:36:55,42585.0,25.0,13.0,47.05,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_129,1,1,129,Window Closed,2024-11-27 22:36:56,43585.0,25.0,13.0,47.05,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_130,1,1,130,Window Closed,2024-11-27 22:36:57,45585.0,25.0,13.01,47.06,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_131,1,1,131,Window Closed,2024-11-27 22:36:58,46525.0,25.0,13.01,47.06,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_132,1,1,132,Window Closed,2024-11-27 22:36:59,47526.0,25.0,13.01,47.06,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_133,1,1,133,Window Closed,2024-11-27 22:37:00,48586.0,25.0,13.04,47.04,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_134,1,1,134,Window Closed,2024-11-27 22:37:02,49526.0,25.0,13.04,47.04,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_135,1,1,135,Window Closed,2024-11-27 22:37:03,50526.0,25.0,13.04,47.04,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_136,1,1,136,Window Closed,2024-11-27 22:37:04,51527.0,25.0,13.04,47.04,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_137,1,1,137,Window Closed,2024-11-27 22:37:05,53527.0,25.0,13.04,47.05,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_138,1,1,138,Window Closed,2024-11-27 22:37:06,54528.0,25.0,13.04,47.05,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_139,1,1,139,Window Closed,2024-11-27 22:37:07,55528.0,25.0,13.04,47.05,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_140,1,1,140,Window Closed,2024-11-27 22:37:09,56528.0,25.0,13.04,47.05,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_141,1,1,141,Window Closed,2024-11-27 22:37:10,58524.0,25.0,13.05,47.06,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_142,1,1,142,Window Closed,2024-11-27 22:37:11,59585.0,25.0,13.05,47.09,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_143,1,1,143,Window Closed,2024-11-27 22:37:12,60585.0,25.0,13.04,47.13,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_144,1,1,144,Window Closed,2024-11-27 22:37:13,61525.0,25.0,13.04,47.13,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_145,1,1,145,Window Closed,2024-11-27 22:37:14,62525.0,25.0,13.04,47.13,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_146,1,1,146,Window Closed,2024-11-27 22:37:16,63525.0,25.0,13.04,47.13,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_147,1,1,147,Window Closed,2024-11-27 22:37:17,65586.0,25.0,13.02,46.2,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_148,1,1,148,Window Closed,2024-11-27 22:37:18,66526.0,25.0,13.02,46.2,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_149,1,1,149,Window Closed,2024-11-27 22:37:19,67526.0,25.0,13.02,46.2,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_150,1,1,150,Window Closed,2024-11-27 22:37:20,68527.0,25.0,13.02,46.2,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_151,1,1,151,Window Closed,2024-11-27 22:37:21,69588.0,25.0,13.01,46.22,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_152,1,1,152,Window Closed,2024-11-27 22:37:23,70527.0,25.0,13.01,46.22,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_153,1,1,153,Window Closed,2024-11-27 22:37:24,71588.0,25.0,13.02,46.19,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_154,1,1,154,Window Closed,2024-11-27 22:37:25,73589.0,25.0,13.02,46.19,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_155,1,1,155,Window Closed,2024-11-27 22:37:26,74589.0,25.0,13.06,46.1,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_156,1,1,156,Window Closed,2024-11-27 22:37:27,75584.0,25.0,13.06,46.1,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_157,1,1,157,Window Closed,2024-11-27 22:37:28,76585.0,25.0,13.06,46.1,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_158,1,1,158,Window Closed,2024-11-27 22:37:29,77524.0,25.0,13.06,46.1,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_159,1,1,159,Window Closed,2024-11-27 22:37:31,79585.0,25.0,13.07,46.09,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_160,1,1,160,Window Closed,2024-11-27 22:37:32,79585.0,25.0,13.07,46.09,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_161,1,1,161,Window Closed,2024-11-27 22:37:33,81526.0,25.0,13.09,46.07,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_162,1,1,162,Window Closed,2024-11-27 22:37:34,82526.0,25.0,13.09,46.07,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_163,1,1,163,Window Closed,2024-11-27 22:37:35,83526.0,25.0,13.09,46.07,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_164,1,1,164,Window Closed,2024-11-27 22:37:36,84526.0,25.0,13.09,46.07,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_165,1,1,165,Window Closed,2024-11-27 22:37:38,85587.0,25.0,13.08,46.12,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_166,1,1,166,Window Closed,2024-11-27 22:37:39,87527.0,25.0,13.06,46.18,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_167,1,1,167,Window Closed,2024-11-27 22:37:40,88528.0,25.0,13.06,46.18,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_168,1,1,168,Window Closed,2024-11-27 22:37:41,89528.0,25.0,13.06,46.18,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_169,1,1,169,Window Closed,2024-11-27 22:37:42,90589.0,25.0,13.06,46.18,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_170,1,1,170,Window Closed,2024-11-27 22:37:43,91528.0,25.0,13.06,46.18,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
1_1_171,1,1,171,Window Closed,2024-11-27 22:37:45,92584.0,25.0,13.07,45.16,4.0,0.49,500.0,1.29,90,2.68,2,293.73,52.78
